null,NULL_LITERAL, line no: 97,returned == null,INFIX_EXPRESSION, line no: 104, 1.2833333333333332, 0.95, 0.0, 0.0, 0.3333333333333333
null,NULL_LITERAL, line no: 97,versioned == null,INFIX_EXPRESSION, line no: 77, 1.2333333333333334, 0.85, 0.0, 0.0, 0.3333333333333333
null,NULL_LITERAL, line no: 97,get(key null),METHOD_INVOCATION, line no: 103, 1.0666666666666667, 0.9, 0.0, 0.0, 0.16666666666666666
null,NULL_LITERAL, line no: 97,notNull,SIMPLE_NAME, line no: 64, 1.0, 0.5, 0.0, 0.0, 0.5
null,NULL_LITERAL, line no: 97,getValue,SIMPLE_NAME, line no: 94, 1.0, 0.05, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,returned,SIMPLE_NAME, line no: 103, 1.0, 0.9, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,returned.getValue(),METHOD_INVOCATION, line no: 107, 1.0, 1.0, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,versioned,SIMPLE_NAME, line no: 76, 0.95, 0.8, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,versioned.getValue(),METHOD_INVOCATION, line no: 99, 0.95, 0.95, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,Versioned,SIMPLE_NAME, line no: 36, 0.9, 0.05, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,V,SIMPLE_NAME, line no: 51, 0.9, 0.05, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,key,SIMPLE_NAME, line no: 75, 0.9, 0.05, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,get,SIMPLE_NAME, line no: 76, 0.9, 0.8, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,false,BOOLEAN_LITERAL, line no: 78, 0.9, 0.9, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,0,NUMBER_LITERAL, line no: 83, 0.9, 0.6, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,versions,SIMPLE_NAME, line no: 160, 0.9, 0.8, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,versions.get(0),METHOD_INVOCATION, line no: 165, 0.9, 0.8, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,versioned=get(key null),ASSIGNMENT, line no: 167, 0.875, 0.75, 0.0, 0.0, 0.125
null,NULL_LITERAL, line no: 97,List,SIMPLE_NAME, line no: 19, 0.85, 0.05, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,InconsistentDataException,SIMPLE_NAME, line no: 32, 0.85, 0.05, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,Version,SIMPLE_NAME, line no: 35, 0.85, 0.05, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,delete,SIMPLE_NAME, line no: 75, 0.85, 0.05, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,get(key),METHOD_INVOCATION, line no: 76, 0.85, 0.8, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,delete(key versioned.getVersion()),METHOD_INVOCATION, line no: 79, 0.85, 0.85, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,versioned.getVersion(),METHOD_INVOCATION, line no: 79, 0.85, 0.85, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,getVersion,SIMPLE_NAME, line no: 79, 0.85, 0.85, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,size,SIMPLE_NAME, line no: 124, 0.85, 0.75, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,1,NUMBER_LITERAL, line no: 126, 0.85, 0.75, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,"Unresolved versions returned from get(",STRING_LITERAL, line no: 129, 0.85, 0.75, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,") = ",STRING_LITERAL, line no: 130, 0.85, 0.75, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,result,SIMPLE_NAME, line no: 150, 0.85, 0.8, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,getVersions(key),METHOD_INVOCATION, line no: 160, 0.85, 0.8, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,getVersions,SIMPLE_NAME, line no: 160, 0.85, 0.8, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,versions.size() == 1,INFIX_EXPRESSION, line no: 164, 0.85, 0.8, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,versions.size(),METHOD_INVOCATION, line no: 164, 0.85, 0.8, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,versions.size() == 0,INFIX_EXPRESSION, line no: 233, 0.85, 0.85, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,new InconsistentDataException("Unresolved versions returned from get(" + key + ") = "+ versions versions),CLASS_INSTANCE_CREATION, line no: 238, 0.85, 0.85, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,"Unresolved versions returned from get(" + key + ") = "+ versions,INFIX_EXPRESSION, line no: 238, 0.85, 0.85, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,Map,SIMPLE_NAME, line no: 20, 0.8, 0.05, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,Entry,SIMPLE_NAME, line no: 21, 0.8, 0.05, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,VectorClock,SIMPLE_NAME, line no: 34, 0.8, 0.05, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,Maps,SIMPLE_NAME, line no: 38, 0.8, 0.05, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,K,SIMPLE_NAME, line no: 51, 0.8, 0.05, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,int attempts=0,VARIABLE_DECLARATION_EXPRESSION, line no: 83, 0.8, 0.6, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,attempts,SIMPLE_NAME, line no: 83, 0.8, 0.6, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,attempts++,POSTFIX_EXPRESSION, line no: 83, 0.8, 0.6, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,defaultValue,SIMPLE_NAME, line no: 94, 0.8, 0.05, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,items,SIMPLE_NAME, line no: 113, 0.8, 0.6, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,items.size(),METHOD_INVOCATION, line no: 124, 0.8, 0.75, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,items.get(0),METHOD_INVOCATION, line no: 127, 0.8, 0.8, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,Maps.newHashMapWithExpectedSize(items.size()),METHOD_INVOCATION, line no: 150, 0.8, 0.8, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,newHashMapWithExpectedSize,SIMPLE_NAME, line no: 150, 0.8, 0.8, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,mapEntry,SIMPLE_NAME, line no: 152, 0.8, 0.8, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,items.entrySet(),METHOD_INVOCATION, line no: 152, 0.8, 0.8, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,entrySet,SIMPLE_NAME, line no: 152, 0.8, 0.8, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,value,SIMPLE_NAME, line no: 153, 0.8, 0.6, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,put,SIMPLE_NAME, line no: 154, 0.8, 0.6, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,versions.isEmpty(),METHOD_INVOCATION, line no: 162, 0.8, 0.8, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,isEmpty,SIMPLE_NAME, line no: 162, 0.8, 0.8, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,versioned=Versioned.value(value new VectorClock()),ASSIGNMENT, line no: 163, 0.8, 0.8, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,Versioned.value(value new VectorClock()),METHOD_INVOCATION, line no: 163, 0.8, 0.8, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,new VectorClock(),CLASS_INSTANCE_CREATION, line no: 163, 0.8, 0.8, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,versioned=Versioned.value(value versions.get(0)),ASSIGNMENT, line no: 165, 0.8, 0.8, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,Versioned.value(value versions.get(0)),METHOD_INVOCATION, line no: 165, 0.8, 0.8, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,put(key versioned),METHOD_INVOCATION, line no: 173, 0.8, 0.8, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,items.size() == 0,INFIX_EXPRESSION, line no: 124, 0.75, 0.75, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,items.size() == 1,INFIX_EXPRESSION, line no: 126, 0.75, 0.75, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,new InconsistentDataException("Unresolved versions returned from get(" + key + ") = "+ items items),CLASS_INSTANCE_CREATION, line no: 129, 0.75, 0.75, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,"Unresolved versions returned from get(" + key + ") = "+ items,INFIX_EXPRESSION, line no: 129, 0.75, 0.75, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,versioned.setObject(value),METHOD_INVOCATION, line no: 171, 0.75, 0.75, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,setObject,SIMPLE_NAME, line no: 171, 0.75, 0.75, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,success,SIMPLE_NAME, line no: 203, 0.75, 0.75, 0.0, 0.0, 0.0
null,NULL_LITERAL, line no: 97,getItemOrThrow(mapEntry.getKey() null mapEntry.getValue()),METHOD_INVOCATION, line no: 153, 0.676923076923077, 0.6, 0.0, 0.0, 0.07692307692307693
null,NULL_LITERAL, line no: 97,InvalidMetadataException,SIMPLE_NAME, line no: 27, 0.65, 0.05, 0.0, 0.0, 0.0
