bin.setX(Double.parseDouble(arrayString[i * 2 + 1])),METHOD_INVOCATION, line no: 164,bin.setX(Double.parseDouble(arrayString[i * 2 + 0])),METHOD_INVOCATION, line no: 163, 2.0, 1.0, 1.0
bin.setX(Double.parseDouble(arrayString[i * 2 + 1])),METHOD_INVOCATION, line no: 164,setX,SIMPLE_NAME, line no: 163, 2.0, 1.0, 1.0
bin,SIMPLE_NAME, line no: 164,HistogramBin,SIMPLE_NAME, line no: 149, 2.0, 0.020833333333333332, 1.0
Double.parseDouble(arrayString[i * 2 + 1]),METHOD_INVOCATION, line no: 164,parseDouble,SIMPLE_NAME, line no: 70, 2.0, 0.8958333333333334, 1.0
Double.parseDouble(arrayString[i * 2 + 1]),METHOD_INVOCATION, line no: 164,i < numBins && i * 2 + 1 < arrayString.length,INFIX_EXPRESSION, line no: 161, 2.0, 1.0, 1.0
Double.parseDouble(arrayString[i * 2 + 1]),METHOD_INVOCATION, line no: 164,i * 2 + 1 < arrayString.length,INFIX_EXPRESSION, line no: 161, 2.0, 1.0, 1.0
Double.parseDouble(arrayString[i * 2 + 1]),METHOD_INVOCATION, line no: 164,Double.parseDouble(arrayString[i * 2 + 0]),METHOD_INVOCATION, line no: 163, 2.0, 1.0, 1.0
Double.parseDouble(arrayString[i * 2 + 1]),METHOD_INVOCATION, line no: 164,arrayString[i * 2 + 0],ARRAY_ACCESS, line no: 163, 2.0, 1.0, 1.0
Double.parseDouble(arrayString[i * 2 + 1]),METHOD_INVOCATION, line no: 164,arrayString[i * 2 + 1],ARRAY_ACCESS, line no: 164, 2.0, 1.0, 1.0
arrayString[i * 2 + 1],ARRAY_ACCESS, line no: 164,arrayString[i * 2 + 0],ARRAY_ACCESS, line no: 163, 2.0, 1.0, 1.0
i * 2 + 1,INFIX_EXPRESSION, line no: 164,i,SIMPLE_NAME, line no: 66, 2.0, 0.96, 1.0
i * 2 + 1,INFIX_EXPRESSION, line no: 164,i * 2,INFIX_EXPRESSION, line no: 161, 2.0, 0.98, 1.0
i * 2 + 1,INFIX_EXPRESSION, line no: 164,i * 2 + 0,INFIX_EXPRESSION, line no: 163, 2.0, 1.0, 1.0
i * 2,INFIX_EXPRESSION, line no: 164,i,SIMPLE_NAME, line no: 66, 2.0, 0.9607843137254902, 1.0
i,SIMPLE_NAME, line no: 164,columnNames.size(),METHOD_INVOCATION, line no: 41, 1.9807692307692308, 0.9807692307692307, 1.0
i,SIMPLE_NAME, line no: 164,size,SIMPLE_NAME, line no: 41, 1.9807692307692308, 0.9807692307692307, 1.0
i,SIMPLE_NAME, line no: 164,length,SIMPLE_NAME, line no: 47, 1.9807692307692308, 0.5769230769230769, 1.0
i,SIMPLE_NAME, line no: 164,0,NUMBER_LITERAL, line no: 47, 1.9807692307692308, 0.5576923076923077, 1.0
i,SIMPLE_NAME, line no: 164,int i=0,VARIABLE_DECLARATION_EXPRESSION, line no: 66, 1.9807692307692308, 0.9615384615384616, 1.0
i,SIMPLE_NAME, line no: 164,i++,POSTFIX_EXPRESSION, line no: 66, 1.9807692307692308, 0.9615384615384616, 1.0
i,SIMPLE_NAME, line no: 164,1,NUMBER_LITERAL, line no: 70, 1.9807692307692308, 0.8846153846153846, 1.0
i,SIMPLE_NAME, line no: 164,2,NUMBER_LITERAL, line no: 71, 1.9807692307692308, 0.8846153846153846, 1.0
i,SIMPLE_NAME, line no: 164,numBins,SIMPLE_NAME, line no: 149, 1.9807692307692308, 0.019230769230769232, 1.0
i,SIMPLE_NAME, line no: 164,i * 2 + 1,INFIX_EXPRESSION, line no: 161, 1.9807692307692308, 0.9807692307692307, 1.0
i,SIMPLE_NAME, line no: 164,i * 2,INFIX_EXPRESSION, line no: 161, 1.9807692307692308, 0.9807692307692307, 1.0
i,SIMPLE_NAME, line no: 164,arrayString.length,QUALIFIED_NAME, line no: 161, 1.9807692307692308, 0.9807692307692307, 1.0
i,SIMPLE_NAME, line no: 164,percentiles.length,QUALIFIED_NAME, line no: 289, 1.9807692307692308, 0.9807692307692307, 1.0
i,SIMPLE_NAME, line no: 164,Double.compare(pValues.get(0) 0.0),METHOD_INVOCATION, line no: 306, 1.9807692307692308, 0.9807692307692307, 1.0
i,SIMPLE_NAME, line no: 164,compare,SIMPLE_NAME, line no: 306, 1.9807692307692308, 0.9807692307692307, 1.0
i,SIMPLE_NAME, line no: 164,pValues.size(),METHOD_INVOCATION, line no: 308, 1.9807692307692308, 0.38461538461538464, 1.0
i,SIMPLE_NAME, line no: 164,Double.compare(pValues.get(pValues.size() - 1) 1.0),METHOD_INVOCATION, line no: 314, 1.9807692307692308, 0.9807692307692307, 1.0
i,SIMPLE_NAME, line no: 164,pValues.size() - 1,INFIX_EXPRESSION, line no: 314, 1.9807692307692308, 0.9807692307692307, 1.0
i,SIMPLE_NAME, line no: 164,min.length(),METHOD_INVOCATION, line no: 338, 1.9807692307692308, 0.9807692307692307, 1.0
i,SIMPLE_NAME, line no: 164,max.length(),METHOD_INVOCATION, line no: 343, 1.9807692307692308, 0.9807692307692307, 1.0
i,SIMPLE_NAME, line no: 164,rs.size(),METHOD_INVOCATION, line no: 352, 1.9807692307692308, 0.9807692307692307, 1.0
2,NUMBER_LITERAL, line no: 164,size,SIMPLE_NAME, line no: 41, 1.9807692307692308, 0.9807692307692307, 1.0
2,NUMBER_LITERAL, line no: 164,length,SIMPLE_NAME, line no: 47, 1.9807692307692308, 0.5769230769230769, 1.0
2,NUMBER_LITERAL, line no: 164,i,SIMPLE_NAME, line no: 66, 1.9807692307692308, 0.9615384615384616, 1.0
2,NUMBER_LITERAL, line no: 164,numBins,SIMPLE_NAME, line no: 149, 1.9807692307692308, 0.019230769230769232, 1.0
2,NUMBER_LITERAL, line no: 164,compare,SIMPLE_NAME, line no: 306, 1.9807692307692308, 0.9807692307692307, 1.0
i * 2,INFIX_EXPRESSION, line no: 164,size,SIMPLE_NAME, line no: 41, 1.9803921568627452, 0.9803921568627451, 1.0
i * 2,INFIX_EXPRESSION, line no: 164,length,SIMPLE_NAME, line no: 47, 1.9803921568627452, 0.5882352941176471, 1.0
i * 2,INFIX_EXPRESSION, line no: 164,int i=0,VARIABLE_DECLARATION_EXPRESSION, line no: 66, 1.9803921568627452, 0.9607843137254902, 1.0
i * 2,INFIX_EXPRESSION, line no: 164,i++,POSTFIX_EXPRESSION, line no: 66, 1.9803921568627452, 0.9607843137254902, 1.0
i * 2,INFIX_EXPRESSION, line no: 164,numBins,SIMPLE_NAME, line no: 149, 1.9803921568627452, 0.0196078431372549, 1.0
i * 2,INFIX_EXPRESSION, line no: 164,i < numBins,INFIX_EXPRESSION, line no: 161, 1.9803921568627452, 0.9803921568627451, 1.0
i * 2,INFIX_EXPRESSION, line no: 164,i * 2 + 1,INFIX_EXPRESSION, line no: 161, 1.9803921568627452, 0.9803921568627451, 1.0
i * 2,INFIX_EXPRESSION, line no: 164,i * 2 + 0,INFIX_EXPRESSION, line no: 163, 1.9803921568627452, 0.9803921568627451, 1.0
i * 2,INFIX_EXPRESSION, line no: 164,compare,SIMPLE_NAME, line no: 306, 1.9803921568627452, 0.9803921568627451, 1.0
i * 2,INFIX_EXPRESSION, line no: 164,i < percentiles.length,INFIX_EXPRESSION, line no: 375, 1.9803921568627452, 0.9803921568627451, 1.0
1,NUMBER_LITERAL, line no: 164,size,SIMPLE_NAME, line no: 41, 1.9803921568627452, 0.9803921568627451, 1.0
1,NUMBER_LITERAL, line no: 164,length,SIMPLE_NAME, line no: 47, 1.9803921568627452, 0.5882352941176471, 1.0
1,NUMBER_LITERAL, line no: 164,i,SIMPLE_NAME, line no: 66, 1.9803921568627452, 0.9607843137254902, 1.0
1,NUMBER_LITERAL, line no: 164,numBins,SIMPLE_NAME, line no: 149, 1.9803921568627452, 0.0196078431372549, 1.0
1,NUMBER_LITERAL, line no: 164,compare,SIMPLE_NAME, line no: 306, 1.9803921568627452, 0.9803921568627451, 1.0
arrayString,SIMPLE_NAME, line no: 164,specs.toArray(new String[0]),METHOD_INVOCATION, line no: 52, 1.98, 0.98, 1.0
arrayString,SIMPLE_NAME, line no: 164,toArray,SIMPLE_NAME, line no: 52, 1.98, 0.98, 1.0
arrayString,SIMPLE_NAME, line no: 164,new String[0],ARRAY_CREATION, line no: 52, 1.98, 0.98, 1.0
arrayString,SIMPLE_NAME, line no: 164,split,SIMPLE_NAME, line no: 62, 1.98, 0.96, 1.0
arrayString,SIMPLE_NAME, line no: 164,result.get(0).replaceAll("ArrayBuffer|\\(|\\)|\\[|\\]|" "").split(" "),METHOD_INVOCATION, line no: 158, 1.98, 0.98, 1.0
arrayString,SIMPLE_NAME, line no: 164,convertedResults,SIMPLE_NAME, line no: 355, 1.98, 0.98, 1.0
arrayString,SIMPLE_NAME, line no: 164,rs.get(0).replaceAll("ArrayBuffer|\\(|\\)|\\[|\\]| " "").replace("null" "NULL  NULL  NULL").split("\t| "),METHOD_INVOCATION, line no: 355, 1.98, 0.98, 1.0
i * 2 + 1,INFIX_EXPRESSION, line no: 164,size,SIMPLE_NAME, line no: 41, 1.98, 0.98, 1.0
i * 2 + 1,INFIX_EXPRESSION, line no: 164,length,SIMPLE_NAME, line no: 47, 1.98, 0.6, 1.0
i * 2 + 1,INFIX_EXPRESSION, line no: 164,int i=0,VARIABLE_DECLARATION_EXPRESSION, line no: 66, 1.98, 0.96, 1.0
i * 2 + 1,INFIX_EXPRESSION, line no: 164,i++,POSTFIX_EXPRESSION, line no: 66, 1.98, 0.96, 1.0
i * 2 + 1,INFIX_EXPRESSION, line no: 164,numBins,SIMPLE_NAME, line no: 149, 1.98, 0.02, 1.0
i * 2 + 1,INFIX_EXPRESSION, line no: 164,i < numBins,INFIX_EXPRESSION, line no: 161, 1.98, 0.98, 1.0
i * 2 + 1,INFIX_EXPRESSION, line no: 164,compare,SIMPLE_NAME, line no: 306, 1.98, 0.98, 1.0
i * 2 + 1,INFIX_EXPRESSION, line no: 164,i < percentiles.length,INFIX_EXPRESSION, line no: 375, 1.98, 0.98, 1.0
Double,SIMPLE_NAME, line no: 164,get,SIMPLE_NAME, line no: 61, 1.9795918367346939, 0.9591836734693877, 0.0
Double,SIMPLE_NAME, line no: 164,pValues.get(0),METHOD_INVOCATION, line no: 306, 1.9795918367346939, 0.9795918367346939, 1.0
Double,SIMPLE_NAME, line no: 164,pValues.get(pValues.size() - 1),METHOD_INVOCATION, line no: 314, 1.9795918367346939, 0.9795918367346939, 1.0
parseDouble,SIMPLE_NAME, line no: 164,0.0,NUMBER_LITERAL, line no: 103, 1.9795918367346939, 0.8163265306122449, 1.0
parseDouble,SIMPLE_NAME, line no: 164,Double.parseDouble(arrayString[i * 2 + 0]),METHOD_INVOCATION, line no: 163, 1.9795918367346939, 0.9795918367346939, 1.0
parseDouble,SIMPLE_NAME, line no: 164,Double.parseDouble(arrayString[i * 2 + 1]),METHOD_INVOCATION, line no: 164, 1.9795918367346939, 0.9795918367346939, 1.0
