object.putEDBObjectEntry(EDBConstants.MODEL_TYPE modelType.toString() String.class),METHOD_INVOCATION, line no: 377,putEDBObjectEntry,SIMPLE_NAME, line no: 319, 2.0, 0.1111111111111111, 1.0
EDBConstants.MODEL_TYPE,QUALIFIED_NAME, line no: 377,MODEL_TYPE,SIMPLE_NAME, line no: 80, 2.0, 0.09699769053117784, 1.0
modelType.toString(),METHOD_INVOCATION, line no: 377,toString,SIMPLE_NAME, line no: 240, 2.0, 0.046189376443418015, 1.0
modelType.toString(),METHOD_INVOCATION, line no: 377,getDomainId,SIMPLE_NAME, line no: 310, 2.0, 0.9976905311778291, 1.0
modelType.toString(),METHOD_INVOCATION, line no: 377,getConnectorId,SIMPLE_NAME, line no: 310, 2.0, 0.9976905311778291, 1.0
modelType.toString(),METHOD_INVOCATION, line no: 377,getInstanceId,SIMPLE_NAME, line no: 380, 2.0, 1.0, 1.0
toString,SIMPLE_NAME, line no: 377,getDomainId,SIMPLE_NAME, line no: 310, 2.0, 0.9976958525345622, 1.0
toString,SIMPLE_NAME, line no: 377,getConnectorId,SIMPLE_NAME, line no: 310, 2.0, 0.9976958525345622, 1.0
toString,SIMPLE_NAME, line no: 377,getInstanceId,SIMPLE_NAME, line no: 380, 2.0, 1.0, 1.0
MODEL_TYPE,SIMPLE_NAME, line no: 377,String,SIMPLE_NAME, line no: 80, 1.9976958525345623, 0.09216589861751152, 1.0
MODEL_TYPE,SIMPLE_NAME, line no: 377,EDBConstants.MODEL_TYPE,QUALIFIED_NAME, line no: 80, 1.9976958525345623, 0.0944700460829493, 1.0
MODEL_TYPE,SIMPLE_NAME, line no: 377,toString,SIMPLE_NAME, line no: 240, 1.9976958525345623, 0.04608294930875576, 1.0
MODEL_TYPE,SIMPLE_NAME, line no: 377,getDomainId,SIMPLE_NAME, line no: 310, 1.9976958525345623, 0.9953917050691244, 1.0
MODEL_TYPE,SIMPLE_NAME, line no: 377,getConnectorId,SIMPLE_NAME, line no: 310, 1.9976958525345623, 0.9953917050691244, 1.0
