0,NUMBER_LITERAL, line no: 71,compare=0,ASSIGNMENT, line no: 48, 0.1111111111111111, 0.987012987012987, 1.0, 0.1111111111111111
0,NUMBER_LITERAL, line no: 71,compare != 0,INFIX_EXPRESSION, line no: 54, 0.08333333333333333, 0.987012987012987, 0.0, 0.08333333333333333
